LocationNo,BusinessMonth,rollavg_Income,rollavg_Payroll,rollavg_PayrollPct,change_Income,change_Payroll,change_PayrollPct,change_BuyTransactions,change_BuyItems,change3mo_Payroll,change3mo_PayrollPct,change6mo_Payroll,change6mo_PayrollPct,change12mo_Payroll,change12mo_PayrollPct,change3mo_BuyTransactions,change3mo_BuyItems,change6mo_BuyTransactions,change6mo_BuyItems,change12mo_BuyTransactions,change12mo_BuyItems
1,3/1/2018,3.053069,3.319301,0.017062,0.01746,0.047593,0.007917,0.028869743,0.028869743,0.037164,0.010627,0.003056,0.006246,-0.031786,-0.01047,0.022703392,0.022703392,0.027162267,0.027162267,-0.004703607,-0.004703607
1,4/1/2018,3.069646,3.308896,0.015258,0.030374,0.04805,0.0046,0.028117829,0.028117829,0.048309,0.011075,0.011453,0.006853,-0.03533,-0.006032,0.02957102,0.02957102,0.023284065,0.023284065,0.000739334,0.000739334
1,5/1/2018,3.069686,3.309277,0.015355,0.030985,0.045739,0.003884,0.028783908,0.028783908,0.051058,0.010268,0.021506,0.007281,-3.06E-02,-3.90E-03,0.026872777,0.026872777,0.024194356,0.024194356,0.000269143,0.000269143
1,6/1/2018,3.07722,3.305298,0.014594,0.035075,0.041901,0.001804,0.024140447,0.024140447,0.047593,0.007917,0.037164,0.010627,-2.68E-02,-1.66E-03,0.028869743,0.028869743,0.022703392,0.022703392,0.009636448,0.009636448
1,7/1/2018,3.086314,3.318404,0.014847,0.040448,0.04341,0.000805,0.016774482,0.016774482,0.04805,0.0046,0.048309,0.011075,-0.023699,0.000834,0.028117829,0.028117829,0.02957102,0.02957102,0.015997064,0.015997064
1,8/1/2018,3.088038,3.339669,0.016081,0.039798,0.043423,0.000979,0.007186599,0.007186599,0.045739,0.003884,0.051058,0.010268,-0.014089,0.002957,0.028783908,0.028783908,0.026872777,0.026872777,0.024635397,0.024635397
1,9/1/2018,3.077985,3.348285,0.017371,0.032707,0.035005,0.00065,0.000504776,0.000504776,0.041901,0.001804,0.047593,0.007917,0.003056,0.006246,0.024140447,0.024140447,0.028869743,0.028869743,0.027162267,0.027162267
1,10/1/2018,3.068874,3.330463,0.016904,0.024954,0.024554,-0.000038,-0.002799148,-0.002799148,0.04341,0.000805,0.04805,0.0046,0.011453,0.006853,0.016774482,0.016774482,0.028117829,0.028117829,0.023284065,0.023284065
1,11/1/2018,3.070921,3.310654,0.015581,0.021136,0.014097,-0.001723,-0.005247945,-0.005247945,0.043423,0.000979,0.045739,0.003884,0.021506,0.007281,0.007186599,0.007186599,0.028783908,0.028783908,0.024194356,0.024194356
1,12/1/2018,3.070551,3.28127,0.013654,0.017343,-0.004046,-0.005691,-0.006109417,-0.006109417,0.035005,0.00065,0.041901,0.001804,0.037164,0.010627,0.000504776,0.000504776,0.024140447,0.024140447,0.022703392,0.022703392
1,1/1/2019,3.075893,3.27374,0.012842,0.013128,-0.011305,-0.006481,-0.005716905,-0.005716905,0.024554,-0.000038,0.04341,0.000805,0.048309,0.011075,-0.002799148,-0.002799148,0.016774482,0.016774482,0.02957102,0.02957102
1,2/1/2019,3.07666,3.283806,0.013473,0.007494,-0.010491,-0.004679,-0.000479813,-0.000479813,0.014097,-0.001723,0.043423,0.000979,0.051058,0.010268,-0.005247945,-0.005247945,0.007186599,0.007186599,0.026872777,0.026872777
1,3/1/2019,3.093213,3.305123,0.013717,0.009865,-0.003335,-0.003345,-0.001141411,-0.001141411,-0.004046,-0.005691,0.035005,0.00065,0.047593,0.007917,-0.006109417,-0.006109417,0.000504776,0.000504776,0.028869743,0.028869743
1,4/1/2019,3.070371,3.326531,0.016695,0.000177,0.004162,0.001437,-0.005377828,-0.005377828,-0.011305,-0.006481,0.024554,-0.000038,0.04805,0.0046,-0.005716905,-0.005716905,-0.002799148,-0.002799148,0.028117829,0.028117829
1,5/1/2019,3.068438,3.345377,0.018074,-0.000306,0.008518,0.002719,-0.006590799,-0.006590799,-0.010491,-0.004679,0.014097,-0.001723,0.045739,0.003884,-0.000479813,-0.000479813,-0.005247945,-0.005247945,0.028783908,0.028783908
2,10/1/2008,-0.159253,-0.116505,0.013962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,11/1/2008,-0.16925,-0.12254,0.014835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,12/1/2008,-0.176488,-0.124621,0.015801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,1/1/2009,-0.170638,-0.128526,0.013038,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,2/1/2009,-0.158488,-0.131043,0.008429,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,3/1/2009,-0.16195,-0.12853,0.010319,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,4/1/2009,-0.161712,-0.132891,0.008943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,5/1/2009,-0.163309,-0.141023,0.006956,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,6/1/2009,-0.170294,-0.149218,0.006664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,7/1/2009,-0.173386,-0.152331,0.006676,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,8/1/2009,-0.17365,-0.154278,0.006157,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,9/1/2009,-0.177774,-0.15647,0.006822,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,10/1/2009,-0.180911,-0.160986,0.006418,-0.031689,-0.059506,-0.007544,0.059882234,0.059882234,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,11/1/2009,-0.18539,-0.163027,0.007251,-0.021878,-0.052021,-0.007584,-0.002531529,-0.002531529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,12/1/2009,-0.196302,-0.171565,0.008132,-0.023569,-0.055325,-0.007669,-0.034107317,-0.034107317,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2,1/1/2010,-0.199731,-0.177549,0.007283,-0.035791,-0.058731,-0.005755,-0.036525776,-0.036525776,-0.059506,-0.007544,NULL,NULL,NULL,NULL,0.059882234,0.059882234,NULL,NULL,NULL,NULL
2,2/1/2010,-0.210312,-0.169797,0.013647,-0.064877,-0.04835,0.005218,-0.04731579,-0.04731579,-0.052021,-0.007584,NULL,NULL,NULL,NULL,-0.002531529,-0.002531529,NULL,NULL,NULL,NULL
2,3/1/2010,-0.215308,-0.176402,0.01317,-0.066834,-0.059196,0.002851,-0.039027827,-0.039027827,-0.055325,-0.007669,NULL,NULL,NULL,NULL,-0.034107317,-0.034107317,NULL,NULL,NULL,NULL
2,4/1/2010,-0.219114,-0.178216,0.013962,-0.072962,-0.05708,0.005019,-0.038578147,-0.038578147,-0.058731,-0.005755,-0.059506,-0.007544,NULL,NULL,-0.036525776,-0.036525776,0.059882234,0.059882234,NULL,NULL
2,5/1/2010,-0.222663,-0.178327,0.015182,-0.075326,-0.047003,0.008226,-0.043539744,-0.043539744,-0.04835,0.005218,-0.052021,-0.007584,NULL,NULL,-0.04731579,-0.04731579,-0.002531529,-0.002531529,NULL,NULL
2,6/1/2010,-0.222085,-0.178467,0.014938,-0.066124,-0.036984,0.008274,-0.030531357,-0.030531357,-0.059196,0.002851,-0.055325,-0.007669,NULL,NULL,-0.039027827,-0.039027827,-0.034107317,-0.034107317,NULL,NULL
2,7/1/2010,-0.225213,-0.183332,0.014399,-0.065828,-0.039028,0.007723,-0.038004178,-0.038004178,-0.05708,0.005019,-0.058731,-0.005755,NULL,NULL,-0.038578147,-0.038578147,-0.036525776,-0.036525776,NULL,NULL
2,8/1/2010,-0.231128,-0.1838,0.016407,-0.072567,-0.036956,0.01025,-0.063563994,-0.063563994,-0.047003,0.008226,-0.04835,0.005218,NULL,NULL,-0.043539744,-0.043539744,-0.04731579,-0.04731579,NULL,NULL
2,9/1/2010,-0.234217,-0.188499,0.015889,-0.071365,-0.039898,0.009067,-0.061514101,-0.061514101,-0.036984,0.008274,-0.059196,0.002851,NULL,NULL,-0.030531357,-0.030531357,-0.039027827,-0.039027827,NULL,NULL
2,10/1/2010,-0.240334,-0.193625,0.016376,-0.074784,-0.04048,0.009958,-0.069143164,-0.069143164,-0.039028,0.007723,-0.05708,0.005019,-0.059506,-0.007544,-0.038004178,-0.038004178,-0.038578147,-0.038578147,0.059882234,0.059882234
2,11/1/2010,-0.242581,-0.195886,0.016398,-0.072234,-0.040677,0.009147,-0.062571585,-0.062571585,-0.036956,0.01025,-0.047003,0.008226,-0.052021,-0.007584,-0.063563994,-0.063563994,-0.043539744,-0.043539744,-0.002531529,-0.002531529
2,12/1/2010,-0.245796,-0.203208,0.015017,-0.06269,-0.039136,0.006885,-0.049099465,-0.049099465,-0.039898,0.009067,-0.036984,0.008274,-0.055325,-0.007669,-0.061514101,-0.061514101,-0.030531357,-0.030531357,-0.034107317,-0.034107317
2,1/1/2011,-0.249342,-0.200602,0.017487,-0.062618,-0.02902,0.010204,-0.049566705,-0.049566705,-0.04048,0.009958,-0.039028,0.007723,-0.058731,-0.005755,-0.069143164,-0.069143164,-0.038004178,-0.038004178,-0.036525776,-0.036525776
2,2/1/2011,-0.255918,-0.215776,0.014419,-0.058023,-0.05591,0.000772,-0.053700303,-0.053700303,-0.040677,0.009147,-0.036956,0.01025,-0.04835,0.005218,-0.062571585,-0.062571585,-0.063563994,-0.063563994,-0.04731579,-0.04731579
2,3/1/2011,-0.260149,-0.217856,0.015218,-0.057229,-0.050519,0.002048,-0.052563078,-0.052563078,-0.039136,0.006885,-0.039898,0.009067,-0.059196,0.002851,-0.049099465,-0.049099465,-0.061514101,-0.061514101,-0.039027827,-0.039027827
2,4/1/2011,-0.26452,-0.220364,0.016023,-0.058265,-0.051453,0.002061,-0.053794314,-0.053794314,-0.02902,0.010204,-0.04048,0.009958,-0.05708,0.005019,-0.049566705,-0.049566705,-0.069143164,-0.069143164,-0.038578147,-0.038578147
2,5/1/2011,-0.263738,-0.224234,0.014346,-0.052689,-0.055956,-0.000836,-0.051936498,-0.051936498,-0.05591,0.000772,-0.040677,0.009147,-0.047003,0.008226,-0.053700303,-0.053700303,-0.062571585,-0.062571585,-0.043539744,-0.043539744
2,6/1/2011,-0.266249,-0.225381,0.014825,-0.056476,-0.056754,-0.000113,-0.048881232,-0.048881232,-0.050519,0.002048,-0.039136,0.006885,-0.036984,0.008274,-0.052563078,-0.052563078,-0.049099465,-0.049099465,-0.030531357,-0.030531357
2,7/1/2011,-0.26657,-0.221113,0.016574,-0.052511,-0.045689,0.002175,-0.044890647,-0.044890647,-0.051453,0.002061,-0.02902,0.010204,-0.039028,0.007723,-0.053794314,-0.053794314,-0.049566705,-0.049566705,-0.038004178,-0.038004178
2,8/1/2011,-0.267884,-0.226866,0.01514,-0.046615,-0.052163,-0.001267,-0.024248093,-0.024248093,-0.055956,-0.000836,-0.05591,0.000772,-0.036956,0.01025,-0.051936498,-0.051936498,-0.053700303,-0.053700303,-0.063563994,-0.063563994
2,9/1/2011,-0.268768,-0.221406,0.017477,-0.043863,-0.039971,0.001588,-0.020618551,-0.020618551,-0.056754,-0.000113,-0.050519,0.002048,-0.039898,0.009067,-0.048881232,-0.048881232,-0.052563078,-0.052563078,-0.061514101,-0.061514101
2,10/1/2011,-0.266485,-0.220428,0.017039,-0.033292,-0.032753,0.000663,-0.013978334,-0.013978334,-0.045689,0.002175,-0.051453,0.002061,-0.04048,0.009958,-0.044890647,-0.044890647,-0.053794314,-0.053794314,-0.069143164,-0.069143164
2,11/1/2011,-0.269007,-0.221431,0.017702,-0.033669,-0.031348,0.001304,-0.015443126,-0.015443126,-0.052163,-0.001267,-0.055956,-0.000836,-0.040677,0.009147,-0.024248093,-0.024248093,-0.051936498,-0.051936498,-0.062571585,-0.062571585
2,12/1/2011,-0.274432,-0.218443,0.020957,-0.036569,-0.018806,0.00594,-0.020233301,-0.020233301,-0.039971,0.001588,-0.056754,-0.000113,-0.039136,0.006885,-0.020618551,-0.020618551,-0.048881232,-0.048881232,-0.049099465,-0.049099465
2,1/1/2012,-0.276463,-0.22103,0.021129,-0.034682,-0.025118,0.003642,-0.015533478,-0.015533478,-0.032753,0.000663,-0.045689,0.002175,-0.02902,0.010204,-0.013978334,-0.013978334,-0.044890647,-0.044890647,-0.049566705,-0.049566705
2,2/1/2012,-0.26882,-0.218645,0.018895,-0.01676,-0.003643,0.004476,-0.004313276,-0.004313276,-0.031348,0.001304,-0.052163,-0.001267,-0.05591,0.000772,-0.015443126,-0.015443126,-0.024248093,-0.024248093,-0.053700303,-0.053700303
2,3/1/2012,-0.268892,-0.218264,0.019251,-0.011406,-0.000527,0.004033,-0.007794259,-0.007794259,-0.018806,0.00594,-0.039971,0.001588,-0.050519,0.002048,-0.020233301,-0.020233301,-0.020618551,-0.020618551,-0.052563078,-0.052563078
2,4/1/2012,-0.27099,-0.21989,0.019561,-0.008458,0.00061,0.003538,-0.007891556,-0.007891556,-0.025118,0.003642,-0.032753,0.000663,-0.051453,0.002061,-0.015533478,-0.015533478,-0.013978334,-0.013978334,-0.053794314,-0.053794314
2,5/1/2012,-0.277021,-0.219144,0.02246,-0.017286,0.006597,0.008114,-0.004111563,-0.004111563,-0.003643,0.004476,-0.031348,0.001304,-0.055956,-0.000836,-0.004313276,-0.004313276,-0.015443126,-0.015443126,-0.051936498,-0.051936498
2,6/1/2012,-0.279014,-0.220661,0.022879,-0.016665,0.006199,0.008054,-0.007901843,-0.007901843,-0.000527,0.004033,-0.018806,0.00594,-0.056754,-0.000113,-0.007794259,-0.007794259,-0.020233301,-0.020233301,-0.048881232,-0.048881232
2,7/1/2012,-0.287061,-0.2267,0.023827,-0.026949,-0.007282,0.007253,-0.005079088,-0.005079088,0.00061,0.003538,-0.025118,0.003642,-0.045689,0.002175,-0.007891556,-0.007891556,-0.015533478,-0.015533478,-0.044890647,-0.044890647
2,8/1/2012,-0.294138,-0.228237,0.025895,-0.035104,-0.001781,0.010755,-0.007376278,-0.007376278,0.006597,0.008114,-0.003643,0.004476,-0.052163,-0.001267,-0.004111563,-0.004111563,-0.004313276,-0.004313276,-0.024248093,-0.024248093
2,9/1/2012,-0.300812,-0.234339,0.026364,-0.043164,-0.016815,0.008887,-0.012346303,-0.012346303,0.006199,0.008054,-0.000527,0.004033,-0.039971,0.001588,-0.007901843,-0.007901843,-0.007794259,-0.007794259,-0.020618551,-0.020618551
2,10/1/2012,-0.3076,-0.236743,0.028266,-0.055398,-0.021053,0.011227,-0.012923807,-0.012923807,-0.007282,0.007253,0.00061,0.003538,-0.032753,0.000663,-0.005079088,-0.005079088,-0.007891556,-0.007891556,-0.013978334,-0.013978334
2,11/1/2012,-0.313676,-0.238037,0.030284,-0.060608,-0.021372,0.012582,-0.018016618,-0.018016618,-0.001781,0.010755,0.006597,0.008114,-0.031348,0.001304,-0.007376278,-0.007376278,-0.004111563,-0.004111563,-0.015443126,-0.015443126
2,12/1/2012,-0.320929,-0.240626,0.032457,-0.063361,-0.028359,0.0115,-0.024184683,-0.024184683,-0.016815,0.008887,0.006199,0.008054,-0.018806,0.00594,-0.012346303,-0.012346303,-0.007901843,-0.007901843,-0.020233301,-0.020233301
2,1/1/2013,-0.327325,-0.245669,0.03267,-0.069988,-0.030733,0.011541,-0.035379831,-0.035379831,-0.021053,0.011227,-0.007282,0.007253,-0.025118,0.003642,-0.012923807,-0.012923807,-0.005079088,-0.005079088,-0.015533478,-0.015533478
2,2/1/2013,-0.334705,-0.250335,0.034028,-0.089005,-0.039039,0.015133,-0.042825828,-0.042825828,-0.021372,0.012582,-0.001781,0.010755,-0.003643,0.004476,-0.018016618,-0.018016618,-0.007376278,-0.007376278,-0.004313276,-0.004313276
2,3/1/2013,-0.339604,-0.254998,0.034109,-0.096027,-0.044679,0.014858,-0.043407431,-0.043407431,-0.028359,0.0115,-0.016815,0.008887,-0.000527,0.004033,-0.024184683,-0.024184683,-0.012346303,-0.012346303,-0.007794259,-0.007794259
2,4/1/2013,-0.346913,-0.257771,0.036139,-0.103802,-0.045917,0.016578,-0.047106393,-0.047106393,-0.030733,0.011541,-0.021053,0.011227,0.00061,0.003538,-0.035379831,-0.035379831,-0.012923807,-0.012923807,-0.007891556,-0.007891556
2,5/1/2013,-0.35172,-0.251782,0.040509,-0.103882,-0.03936,0.018049,-0.063297304,-0.063297304,-0.039039,0.015133,-0.021372,0.012582,0.006597,0.008114,-0.042825828,-0.042825828,-0.018016618,-0.018016618,-0.004111563,-0.004111563
2,6/1/2013,-0.357545,-0.258218,0.040227,-0.109788,-0.044708,0.017348,-0.05694289,-0.05694289,-0.044679,0.014858,-0.028359,0.0115,0.006199,0.008054,-0.043407431,-0.043407431,-0.024184683,-0.024184683,-0.007901843,-0.007901843
2,7/1/2013,-0.357296,-0.264002,0.037752,-0.099145,-0.044862,0.013925,-0.05458394,-0.05458394,-0.045917,0.016578,-0.030733,0.011541,-0.007282,0.007253,-0.047106393,-0.047106393,-0.035379831,-0.035379831,-0.005079088,-0.005079088
2,8/1/2013,-0.358975,-0.26504,0.03818,-0.092191,-0.044962,0.012285,-0.04883274,-0.04883274,-0.03936,0.018049,-0.039039,0.015133,-0.001781,0.010755,-0.063297304,-0.063297304,-0.042825828,-0.042825828,-0.007376278,-0.007376278
2,9/1/2013,-0.358052,-0.266665,0.037098,-0.081591,-0.039542,0.010734,-0.0408453,-0.0408453,-0.044708,0.017348,-0.044679,0.014858,-0.016815,0.008887,-0.05694289,-0.05694289,-0.043407431,-0.043407431,-0.012346303,-0.012346303
2,10/1/2013,-0.358902,-0.268203,0.036895,-0.073923,-0.038829,0.008629,-0.045609669,-0.045609669,-0.044862,0.013925,-0.045917,0.016578,-0.021053,0.011227,-0.05458394,-0.05458394,-0.047106393,-0.047106393,-0.012923807,-0.012923807
2,11/1/2013,-0.356409,-0.269235,0.035188,-0.062282,-0.038721,0.004904,-0.033610971,-0.033610971,-0.044962,0.012285,-0.03936,0.018049,-0.021372,0.012582,-0.04883274,-0.04883274,-0.063297304,-0.063297304,-0.018016618,-0.018016618
2,12/1/2013,-0.360207,-0.279862,0.032678,-0.057802,-0.048956,0.000221,-0.025440117,-0.025440117,-0.039542,0.010734,-0.044708,0.017348,-0.028359,0.0115,-0.0408453,-0.0408453,-0.05694289,-0.05694289,-0.024184683,-0.024184683
2,1/1/2014,-0.356778,-0.281325,0.030477,-0.04358,-0.045416,-0.002193,-0.004041944,-0.004041944,-0.038829,0.008629,-0.044862,0.013925,-0.030733,0.011541,-0.045609669,-0.045609669,-0.05458394,-0.05458394,-0.035379831,-0.035379831
2,2/1/2014,-0.356983,-0.280657,0.031008,-0.033456,-0.039341,-0.00302,0.005552942,0.005552942,-0.038721,0.004904,-0.044962,0.012285,-0.039039,0.015133,-0.033610971,-0.033610971,-0.04883274,-0.04883274,-0.042825828,-0.042825828
2,3/1/2014,-0.358859,-0.282281,0.031256,-0.029084,-0.035905,-0.002853,0.010584997,0.010584997,-0.048956,0.000221,-0.039542,0.010734,-0.044679,0.014858,-0.025440117,-0.025440117,-0.0408453,-0.0408453,-0.043407431,-0.043407431
2,4/1/2014,-0.348505,-0.281268,0.027069,-0.002432,-0.031281,-0.00907,0.025729275,0.025729275,-0.045416,-0.002193,-0.038829,0.008629,-0.045917,0.016578,-0.004041944,-0.004041944,-0.045609669,-0.045609669,-0.047106393,-0.047106393
2,5/1/2014,-0.33783,-0.292743,0.017892,0.021353,-0.054561,-0.022617,0.043894733,0.043894733,-0.039341,-0.00302,-0.038721,0.004904,-0.03936,0.018049,0.005552942,0.005552942,-0.033610971,-0.033610971,-0.063297304,-0.063297304
2,6/1/2014,-0.336376,-0.288765,0.018859,0.032831,-0.041454,-0.021368,0.03328591,0.03328591,-0.035905,-0.002853,-0.048956,0.000221,-0.044708,0.017348,0.010584997,0.010584997,-0.025440117,-0.025440117,-0.05694289,-0.05694289
2,7/1/2014,-0.332871,-0.284143,0.019173,0.038046,-0.027651,-0.018579,0.030564762,0.030564762,-0.031281,-0.00907,-0.045416,-0.002193,-0.044862,0.013925,0.025729275,0.025729275,-0.004041944,-0.004041944,-0.05458394,-0.05458394
2,8/1/2014,-0.321508,-0.288678,0.012661,0.058615,-0.03239,-0.025519,0.020467117,0.020467117,-0.054561,-0.022617,-0.039341,-0.00302,-0.044962,0.012285,0.043894733,0.043894733,0.005552942,0.005552942,-0.04883274,-0.04883274
2,9/1/2014,-0.312727,-0.287115,0.009766,0.071185,-0.028274,-0.027332,0.018913892,0.018913892,-0.041454,-0.021368,-3.59E-02,-2.85E-03,-0.039542,0.010734,0.03328591,0.03328591,0.010584997,0.010584997,-0.0408453,-0.0408453
2,10/1/2014,-0.30341,-0.283584,0.007455,0.087492,-0.021337,-0.02944,0.030845189,0.030845189,-0.027651,-0.018579,-3.13E-02,-9.07E-03,-0.038829,0.008629,0.030564762,0.030564762,0.025729275,0.025729275,-0.045609669,-0.045609669
2,11/1/2014,-0.298458,-0.287731,0.004021,0.090658,-0.025797,-0.031167,0.022063752,0.022063752,-0.03239,-0.025519,-5.46E-02,-2.26E-02,-0.038721,0.004904,0.020467117,0.020467117,0.043894733,0.043894733,-0.033610971,-0.033610971
2,12/1/2014,-0.292805,-0.286019,0.002495,0.107887,-0.008747,-0.030183,0.025651671,0.025651671,-0.028274,-0.027332,-0.041454,-0.021368,-0.048956,0.000221,0.018913892,0.018913892,0.03328591,0.03328591,-0.025440117,-0.025440117
2,1/1/2015,-0.287814,-0.288408,-0.000217,0.111013,-0.010231,-0.030694,0.008580878,0.008580878,-0.021337,-0.02944,-0.027651,-0.018579,-0.045416,-0.002193,0.030845189,0.030845189,0.030564762,0.030564762,-0.004041944,-0.004041944
2,2/1/2015,-0.283736,-0.295051,-0.004114,0.118069,-0.020679,-0.035122,0.004683086,0.004683086,-0.025797,-0.031167,-0.03239,-0.025519,-0.039341,-0.00302,0.022063752,0.022063752,0.020467117,0.020467117,0.005552942,0.005552942
2,3/1/2015,-0.278544,-0.297648,-0.006884,0.129684,-0.022022,-0.03814,0.008342137,0.008342137,-0.008747,-0.030183,-0.028274,-0.027332,-0.035905,-0.002853,0.025651671,0.025651671,0.018913892,0.018913892,0.010584997,0.010584997
2,4/1/2015,-0.283944,-0.300622,-0.006059,0.102648,-0.02766,-0.033128,-0.00651364,-0.00651364,-0.010231,-0.030694,-0.021337,-0.02944,-0.031281,-0.00907,0.008580878,0.008580878,0.030845189,0.030845189,0.025729275,0.025729275
2,5/1/2015,-0.290018,-0.309741,-0.007212,0.074801,-0.024597,-0.025104,-0.001803183,-0.001803183,-0.020679,-0.035122,-0.025797,-0.031167,-0.054561,-0.022617,0.004683086,0.004683086,0.022063752,0.022063752,0.043894733,0.043894733
2,6/1/2015,-0.287078,-0.320645,-0.012198,0.076859,-0.045705,-0.031057,0.015425787,0.015425787,-0.022022,-0.03814,-0.008747,-0.030183,-0.041454,-0.021368,0.008342137,0.008342137,0.025651671,0.025651671,0.03328591,0.03328591
2,7/1/2015,-0.292324,-0.329849,-0.01379,0.062599,-0.06515,-0.032963,0.014684729,0.014684729,-0.02766,-0.033128,-0.010231,-0.030694,-0.027651,-0.018579,-0.00651364,-0.00651364,0.008580878,0.008580878,0.030564762,0.030564762
2,8/1/2015,-0.297559,-0.334044,-0.013599,0.035954,-0.065004,-0.02626,0.016357013,0.016357013,-0.024597,-0.025104,-0.020679,-0.035122,-0.03239,-0.025519,-0.001803183,-0.001803183,0.004683086,0.004683086,0.020467117,0.020467117
2,9/1/2015,-0.304491,-0.34404,-0.014852,0.01226,-0.08142,-0.024618,0.01062879,0.01062879,-0.045705,-0.031057,-0.022022,-0.03814,-0.028274,-0.027332,0.015425787,0.015425787,0.008342137,0.008342137,0.018913892,0.018913892
2,10/1/2015,-0.311163,-0.354519,-0.016424,-0.011355,-0.100629,-0.023879,0.000888119,0.000888119,-0.06515,-0.032963,-0.02766,-0.033128,-0.021337,-0.02944,0.014684729,0.014684729,-0.00651364,-0.00651364,0.030845189,0.030845189
2,11/1/2015,-0.315061,-0.36037,-0.017247,-0.024148,-0.103161,-0.021268,0.005546728,0.005546728,-0.065004,-0.02626,-0.024597,-0.025104,-0.025797,-0.031167,0.016357013,0.016357013,-0.001803183,-0.001803183,0.022063752,0.022063752
2,12/1/2015,-0.314189,-0.365332,-0.019475,-0.030437,-0.112334,-0.02197,0.000888705,0.000888705,-0.08142,-0.024618,-0.045705,-0.031057,-0.008747,-0.030183,0.01062879,0.01062879,0.015425787,0.015425787,0.025651671,0.025651671
